Max_Rainfall_30day,Avg_Rainfall_30day,Soil_Depth_cm,Elevation_m,Slope_deg,SHAP_Max_Rainfall_30day,SHAP_Avg_Rainfall_30day,SHAP_Soil_Depth_cm,SHAP_Elevation_m,SHAP_Slope_deg,IsLandslide
31.463,3.5975,200.0,588.5765991210938,25.76537087775817,0.03875166624435224,0.21597666278423275,-0.0034483328921487556,0.3076016567851184,0.04201833272702061,1
31.463,3.5975,200.0,584.791748046875,1.5603101810073692,0.0508083328185603,0.19306666232121641,-0.005774999712593853,0.33615832279785535,0.04664166521455627,1
31.463,3.5975,200.0,588.5432739257812,1.226259159595842,0.05416999950713944,0.19164499571197666,-0.005813333024852909,0.3369949895807076,0.05390333178220317,1
31.463,3.5975,200.0,618.4152221679688,9.51364618257464,0.07465333274565637,0.2414283286361024,-0.013454999329987914,0.17262832949869333,0.025644999107462353,1
26.974,2.4211335,200.0,640.522216796875,13.00122117865172,0.03125666709558573,0.13350666512968018,-0.028693332237307915,0.13612333036202473,0.048706666571670214,1
25.135,2.3058667,200.0,679.884033203125,16.353282045664,0.088436666369671,0.20606999643146992,-0.02052999896579422,0.1294533315784065,0.09746999901428353,1
25.135,2.3058667,200.0,661.5533447265625,15.970095085107168,0.07417000018933323,0.16662833067181054,-0.021429998890380376,0.1267283310421044,0.07480333264917136,1
39.291,3.5965002,200.0,591.6488647460938,29.713637194438697,0.08605666594521608,0.21205666268477216,-0.003968332957010716,0.2539899908431107,0.06276499857776799,1
39.291,3.5965002,200.0,567.1470947265625,19.084923369423596,0.09316666542785242,0.21696666287141853,-0.005466666085412726,0.24680832488520538,0.009424999948823825,1
39.291,4.2620335,200.0,684.2359619140625,7.743674192037977,0.19498999685281887,0.16037333021231462,-0.0159599994745804,0.09358166556747165,0.04791499948594719,1
39.291,4.2620335,200.0,670.9634399414062,14.2860331644768,0.1932849965034984,0.1495099967997521,-0.015531666146125644,0.10487666541186627,0.028759999606991188,1
39.291,4.2620335,200.0,643.3182373046875,25.69917779311254,0.16899333127657884,0.1415933309297543,-0.012856666099396534,0.14084333063918167,0.04232666548807174,1
