X,Y,slope,rainfall,IsLandslide
273254.8590029272,206347.85590846537,85.27176170882532,95.84807671723496,0
281374.26908573543,208695.66457996485,86.80935564339048,96.07141376891632,0
277955.8278627051,205055.40122686056,87.53152906707598,94.11813503668071,0
303776.16919366096,212053.0584649781,84.52139800781664,100.81349719802571,0
264943.9553338461,219074.28268403688,78.81912355396676,89.6563841000533,0
296721.0129421104,232067.2859963073,28.24316803888427,89.08414802585739,0
303578.84510234697,227894.84203952475,23.65094353072234,100.286466515961,0
292655.508751726,219123.97874906543,70.87594372889637,93.85162179284231,0
294909.57831173285,220433.0916815357,48.3730589919411,93.71759769969869,0
280056.89168826636,194816.87053103783,78.18157669250463,121.8250276158588,0
271373.5582530954,216422.70206714643,27.816181882961594,86.58221098313547,0
283462.96754891647,212341.95126424392,67.9855979449685,85.4048868858253,0
302707.50493580673,207115.43252845336,31.311813265793955,117.37165801140205,0
279531.44104378787,217080.0926857312,46.118043491324975,82.03454419589163,0
303318.87780477287,212526.7843563277,80.71693883618453,99.89669663332504,0
276862.1296111013,220083.99412214308,80.90116368035504,81.8910030491568,0
294332.8183833058,231726.54542198277,85.34951374903848,86.75008256405015,0
281959.6936630896,196374.76194157463,87.6607059519721,117.95180062821017,0
296006.0936709252,202892.40858907215,8.449168867088128,101.51670997274937,0
265515.6931566528,216347.87819708895,60.09446392945084,96.86319593818088,0
310630.74086530705,204888.17792242457,35.19182233607663,116.16441389743777,0
293571.37427343824,220098.5912230394,42.794328989341636,88.79824784128432,0
287235.85361479543,210597.2686910144,89.48793396901482,84.96269236017017,0
282976.58163274947,206654.14904694105,88.45490157715511,93.72029766025291,0
273671.81924169214,198468.32370770173,65.73744700697188,108.27402981468406,0
296417.26962161454,194966.34874435377,7.045807828333839,103.61811836873645,0
288076.2598798179,207804.5944173408,82.9462611974589,86.86865606525265,0
314977.2312042201,199105.80989035213,77.49529413072095,135.2052707971223,0
290968.93569490296,202304.8676062223,69.8421678983881,101.32761313384574,0
292990.48909595626,203415.48129958715,58.85272222800136,96.80664974211281,0
270078.5230234893,205932.78580922817,9.64062311956817,97.37469397143393,0
300316.9738189606,220917.05204585663,36.60203595952631,113.44751753202587,0
273355.9868752604,222758.01319770163,66.6852857416826,83.83858510981943,0
294451.0545721173,225823.5488301964,60.010688549052865,100.69396586047847,0
271345.6619252823,206414.72521845673,87.22937055606141,96.592762899479,0
278758.77319653437,205063.6443942596,89.99597438327895,95.64921180023376,0
283801.82533088705,211155.3049270324,87.79477468526765,86.32622976848778,0
300634.0378871664,197795.44527332825,88.56428502457005,102.41439786735083,0
305589.9770562017,203691.93540073265,28.931139226096093,111.12251811832554,0
279595.2442662352,196068.91800760935,80.20369546760082,118.20608501201352,0
292986.80918786203,216792.7248595604,20.45905485432508,99.82612100322771,0
262733.20025653276,218356.11202047952,73.67534521767746,92.67686778624909,0
302269.5420997002,229341.6719932335,81.46540659675223,97.45432477324493,0
277091.4412212255,209012.28287753655,43.884305331389164,96.98852515403449,0
276231.3442619088,209605.5157705862,70.92102595971559,96.53474758954724,0
308078.27000688686,212972.4861480608,87.44550503292164,104.4655445585148,0
294712.2147197582,198413.3516230515,28.24316803888427,102.27504525869001,0
264897.4540013063,215542.49498753523,25.161218481766763,98.49306579959898,0
287871.79896419373,216746.38569880865,87.08231893226773,80.41370847703219,0
289260.97705091763,205373.37268249845,87.29742082128772,89.61921945823255,0
304442.3304174537,227758.76880660228,79.07933654414556,104.64495962628673,0
289000.4702996438,200979.26863313775,72.4911819930211,100.2370816116404,0
294411.99174413143,219132.35178447785,87.55239141607439,97.46151650756687,0
308620.248562795,201482.94176141097,78.93194929864005,114.51517000987872,0
289410.8480195523,199377.47860428845,61.4668982287392,103.29387625526174,0
302797.9589432764,231528.8179578942,49.54073132744993,100.39569428607406,0
301422.88245163334,198491.82422406305,83.407461316133,102.37874920289349,0
296168.6745537046,218611.7814137295,48.3730589919411,106.48591104456428,0
290516.58741412556,217573.46054172236,47.42534182986801,88.84223881675737,0
291534.11501692055,217086.7963265324,69.02794422666445,94.10914410210296,0
301717.3051984171,204908.3353067069,46.20763464786452,110.58814914096214,0
273849.5736390308,199513.17060872217,81.55665433404711,100.13242868004616,0
273324.9183307902,211222.9973343126,16.546066968346288,93.98499672818664,0
271114.9741454909,211571.49065745855,53.410479604454196,91.89215434274888,0
284150.0126970346,227474.63597980497,84.94873685237268,79.1957646013554,0
312075.1156409759,212790.86969569552,86.10445816884938,111.91818063498431,0
305303.4876628321,209122.53003633243,29.784709588513877,107.2886926301342,0
310264.6778022893,199911.62366721983,77.07400169612245,116.46776717805014,0
284719.46151011076,224654.1552782675,71.88639636868979,78.13464129715975,0
291908.9855988875,209398.8635288805,88.21954101246583,83.32342106294954,0
277149.28557105915,222428.23009219507,63.460997621133416,83.17485998811313,0
304334.00093678123,206455.43149100777,40.99351917205686,119.11680313078382,0
308429.3940131908,222144.75311241252,50.13803183770332,134.87416685941034,0
290387.35065748985,209697.0491136055,86.95341556520009,83.38257572706742,0
319336.1738014335,202412.9346631054,46.64717850220614,121.45792996138361,0
271881.59662871243,216021.4019142479,47.86794400187602,85.87176869470092,0
297827.6252931216,233017.0930913309,60.28040167240716,92.49102329770085,0
287935.5664833336,227290.71481099987,71.91553769226901,79.85360883630763,0
294864.6357012323,206425.5021343409,31.485934387304184,92.48142578410483,0
304015.6803769958,230485.10977076073,87.04225008543884,104.45287332467916,0
286439.18540352106,203851.20531311972,80.89336382209042,96.08309693948183,0
290732.7128519378,226536.45489360887,50.07114130204049,86.98292045682928,0
278427.54159704584,197858.5033081131,54.76631377249593,113.7323581690885,0
302164.8926969539,223107.68305394985,52.2255957895871,114.0980791377209,0
278566.3306625481,215437.0775081921,62.203280296224044,83.05435628684478,0
291633.08132379944,201483.4158292824,41.12048620913214,102.23433343552507,0
287969.0942507342,207464.99208997472,89.24959781072779,87.38831079589174,0
287468.5017796258,216127.08755471895,39.83522587386178,80.18124352497415,0
289565.07724781317,216266.58500353963,53.032644621831444,83.97019641796537,0
301348.12023854535,232389.70755194465,11.639751540418173,98.35064045938233,0
293401.56474209344,216312.3333948696,55.64615783328838,99.54446478523937,0
274508.17083764705,203599.71101560755,64.9166115336161,96.22198077228788,0
303251.23745696445,203540.6946028472,5.263412295866047,107.37453213489223,0
289688.49127984664,205935.81160915675,89.89211618188851,86.99320364895448,0
279405.4576333926,199465.9525825339,43.565709156281734,112.19634422390769,0
302588.4784667724,210670.79900792512,82.40635529567048,98.50871901894885,0
286390.011086408,225212.21441145297,89.1697855977014,78.49156426594938,0
291902.62350488256,218824.9215048357,48.524743100523004,92.53348236284307,0
290659.64493051195,222394.17383242285,47.302101893022716,84.99283512325019,0
307360.032304808,228569.39188298443,49.09676585143279,121.37804936457475,0
278948.02185983205,201656.40801070127,82.86700697903441,106.25454877680488,0
310038.41549651796,200224.06711316697,62.90066617675434,116.18129010181634,0
314076.572463482,200581.32899002085,65.85500814814827,121.22756189797857,0
297791.76597263664,209870.0494943882,82.63346735228203,91.75826359266105,0
279801.1594841764,222638.7990993027,55.64615783328838,81.48723377944386,0
298160.7766443216,208300.64079507883,76.62315123390823,99.06637321583625,0
274793.9109029993,220875.0417673883,58.312073404114145,82.36698314014201,0
277658.57743161847,208757.7408562549,81.47951442000553,97.31612146691901,0
277894.3634695241,209789.80145365925,46.9679556075335,97.32259577283409,0
305898.167655209,221077.57591610905,53.86350843307098,133.58342173244375,0
272030.4457387268,195638.26938161528,37.85921223650707,120.28022579354209,0
286793.9745617432,204509.09170860116,61.197697848769046,94.61130393471889,0
268182.4038110015,217616.65692674255,85.3549125251469,90.9078713004735,0
298847.6698782771,214849.914397866,83.88306069137408,97.65613193802571,0
291591.2064837595,222107.95870936543,79.65844822428872,85.81843189319927,0
296161.2251338295,225207.92337633457,64.4627596969292,98.80358955177874,0
304726.4288421802,226804.02178847633,12.509135713155962,109.02371909544074,0
278802.8141111763,211006.7474289128,77.00646554438562,97.6617233518243,0
289252.91760885867,204912.81541707748,88.52291040284472,91.17646235886949,0
307332.84002276417,222394.96478926108,50.867537774078684,134.73942363343193,0
302000.4662261778,198540.25871305476,86.74312847246794,103.22929384447723,0
290903.3970187165,206610.54309763951,80.86866251971398,83.9935805608056,0
303668.823810045,204520.80744574845,57.13956635544478,112.02136783964681,0
314705.1294898496,199922.43791792585,77.11457447643363,130.10747508576037,0
300335.1820554922,212142.92586243188,37.74180123541887,93.6859952483273,0
275079.39600547584,209219.6137093871,85.75126324770324,96.02370102230843,0
274756.02634043497,200501.33207622252,72.73586814094229,98.16020235372206,0
289682.19786138326,196028.57334438615,84.6240779868385,106.07061116613397,0
275374.9983935372,215069.24883424735,89.10122517762638,80.65428921369667,0
296154.97912401496,204650.71014350365,74.92089543527165,102.11799826805094,0
283447.8285270733,211608.77527135183,86.89356592926487,86.4359582064907,0
294008.71304929996,198017.2445683147,86.4416378191865,103.01610229493772,0
296076.5757362471,222349.2776472121,26.385936496176075,95.13904032565694,0
292378.00386487204,209746.4649064465,85.21693374629407,84.35240345841633,0
308378.6822481511,207246.13757767933,62.30307838638185,119.18623107850256,0
267784.3068253908,196173.39670192965,88.29505690873859,112.17194866554144,0
261937.8055940792,218208.312095207,81.44233115893643,95.2333937756047,0
261822.35950188033,221413.82789974057,27.816181882961594,101.75299863841464,0
300958.45716619183,224527.95756061177,22.789528918056146,106.4194176716922,0
302462.28130413685,210456.98310462176,86.38026263502506,98.30825564184921,0
299613.47533727146,226042.5925227934,25.161218481766767,98.50965222707013,0
273765.21707521734,203901.06020558963,87.73984441734366,95.74101175586473,0
267459.5775050423,195364.3662582934,82.45167964701508,115.91870914795865,0
284817.6183929818,226252.7806008632,74.12108683810753,78.53380660780462,0
273562.9973105967,196264.02943035815,62.5102628766957,117.2359371521282,0
289771.23989260494,211635.96349100128,85.22576359856622,85.32680835415574,0
296962.47916040017,206732.0581321701,47.240064336363204,105.26768026133202,0
311326.94382792606,204866.54260792697,86.82012470128922,116.66161814118996,0
277939.74946664245,219346.7639695145,76.50461593618257,81.67938314016553,0
299708.866993327,218207.06435459125,58.91542809148995,113.97121186882943,0
281895.13685474364,203420.36588237417,33.08058807861673,105.75168060177484,0
310018.38034310937,209746.62817256904,85.68917623225626,109.20754905395466,0
297285.48471672565,212033.97424614945,78.72025506096412,90.50051097554277,0
293695.02472392935,198341.69737138343,84.75918690073806,103.15989824120342,0
295936.00387340214,207060.7049116271,82.14472546915735,97.73456980128546,0
266077.8008952929,213884.92951508783,48.524743100523004,95.28622281346732,0
277847.5349072669,225518.43605930035,26.385936496176075,84.13725601802622,0
270926.4426232288,222996.6265925012,82.93762589069658,85.83423512934525,0
287866.4791339749,195839.08824608216,79.67100683297302,107.54535929928413,0
311579.39160195447,221005.19324802732,28.931139226096093,140.28744186820865,0
279492.8837385413,205107.66842075565,88.1185946770103,97.11147305837827,0
278136.2202497853,204759.74838541145,89.46755154732153,94.75450347439029,0
268454.6608327823,215794.63166052703,82.1428451395721,91.43604192096772,0
304246.6195340262,232207.07252040223,66.19067690045212,104.91554089175283,0
276060.48191854,209873.7829711582,76.46632146203692,96.47120917313909,0
303111.01143239066,229410.85451598532,78.67057891201135,100.97267568256257,0
272990.06499442435,198934.74695142335,17.419780444607163,103.68455396866821,0
287334.37688971974,215913.9851089332,79.4055543747103,80.27608605080403,0
279859.3020882014,224511.13835591247,62.8955013872356,81.99450915146022,0
283351.9377214705,210659.9023852483,88.37325195524464,87.57141795791954,0
285924.88701845624,215482.89923568763,89.96881195342155,80.70900378221361,0
295245.63059381803,223717.85652127757,41.40234502054196,94.15379635685349,0
259735.28270102243,220183.7043792965,83.64838821336251,107.20449801950193,0
269858.17513962527,210386.3665145785,37.85921223650707,93.37669314899573,0
287991.55681809556,209980.6040066419,89.71564494393728,85.01642620287647,0
299762.0192668474,212151.54428293975,76.39851417807695,92.64887032133029,0
306012.73769941204,214003.2569002951,55.345865090810804,104.08239314495665,0
269236.5301736106,214066.19664470595,82.6988311387569,90.5538321809249,0
282712.36879850284,221102.6599505259,68.93178247697277,77.71930367472912,0
288891.8815046304,223731.3516389316,78.26142514416323,81.98355778478552,0
282902.6099340185,200247.20460411857,79.16025284583509,109.77644468041478,0
300046.2950963402,214603.9739953966,74.65605459953309,95.97730398128337,0
296801.6572313011,201496.85135517092,79.10450380296794,100.68612827603422,0
310061.8077358173,198864.36252522448,34.2924366322303,120.02268238789463,0
303155.9329202438,205619.3875760732,42.099664460869185,115.31306678513943,0
277051.8979445314,219147.55716241707,86.56867796545038,81.44324062539506,0
270962.5769575893,204500.08657151213,81.2960866535639,96.57908627378727,0
288453.40379125223,205314.5859850032,87.91343901391375,91.03321067395875,0
300049.11705344735,203260.13159442836,69.23957405925013,101.93455364232852,0
303980.89856269263,226597.99180864697,53.90049263000925,106.0396330249221,0
270616.52941762767,196421.55604599847,87.87048627874148,113.58763424030329,0
296783.5507889046,229072.2037247656,86.07581134508246,88.0095151538465,0
269463.05420112127,208098.51866337025,58.035119066599066,95.9141032408844,0
298507.50738610514,203002.22799275807,88.41617814632701,101.26613283321365,0
290883.2292880142,208857.90991313205,88.87360961161016,81.90199159333278,0
287845.0559044067,229327.28305956375,74.52356448590218,80.21384884952624,0
299774.91028000036,204541.6599352016,58.85272222800136,105.38911615885206,0
299941.39786226087,211305.09117409703,89.80397337725319,92.9058503689663,0
297441.64164108824,200419.172499043,77.79084757663087,100.12178108107679,0
304783.3177395643,228561.7763393812,42.45103629046298,106.17807177384155,0
280820.3788117895,219436.61102778267,85.50305256630368,80.03556164965501,0
300711.8960740222,231889.38788652848,62.23111074439877,95.0305587369131,0
269482.3272031927,214211.37200571876,82.11105232114053,90.14465378444724,0
310912.1676590337,204403.4718204843,88.14705030127672,116.48881305509363,0
277446.9361855209,195644.47045679344,33.848442965400494,121.75143818986935,0
277001.47918275994,219753.08915368497,50.867537774078684,81.73317113492766,0
313157.28214701114,201921.66394694665,74.9288691163957,117.67365351265298,0
309333.80297930574,206063.1263614227,89.02272239533966,115.8034314964246,0
268714.3939907071,197133.0424020438,89.01764390098461,107.04312990284541,0
270502.3760748902,216035.0628086308,28.17276714779533,88.01739157419509,0
310323.215276051,223226.64610820808,19.392175950645004,142.96885392433816,0
279223.3753528848,201074.8121897645,67.38147043006433,108.90411942586579,0
293962.27697319153,231198.18586011304,18.37415404001189,86.21338209088835,0
270821.90211504773,205535.52536697095,81.96761108278132,96.87055680596285,0
272110.84539400996,198873.68395630893,86.25160797596243,102.06220079061681,0
281984.6842958453,217182.007250262,79.85324859348626,79.67473729644283,0
287445.9270657377,226646.13487032728,65.45118721631998,79.37459787241468,0
284327.5754462715,217526.155176089,20.798455890779106,78.16281159942503,0
277828.384924034,224445.48720122216,55.269535535442195,83.81310392715528,0
298324.00935503194,204400.717944,76.6840073532648,104.47810601067887,0
275516.593122319,221705.98743702457,89.69806150162982,82.8034995314225,0
309921.43808620446,221941.61619252744,13.118909070206575,137.38761007249676,0
304667.610037802,230629.573905126,67.33940101546634,106.55052545394017,0
273261.7392697979,214895.4947108414,82.05771382154374,83.22048966710418,0
308712.6158667449,224152.19926943356,23.928005692295585,140.20161193027755,0
289794.14439241105,211307.3465923628,86.78056325111666,84.96931993964952,0
283968.9102374414,203204.5073240215,83.73692544138731,100.94026313937553,0
308348.24287606124,224679.46024651887,27.525250054530446,137.95752420802668,0
276460.9185127981,211742.2157662692,36.38966871477508,94.793105512968,0
293981.35370500205,209876.10472652025,89.61497933723633,85.4909470095922,0
275074.15160415863,198275.81546742885,26.620220503865802,110.22891622319504,0
304249.80596739193,212293.70881924249,86.0989907995754,101.53380558126759,0
291709.46486799984,205245.7235600792,85.40244409090944,87.75034948591194,0
304847.34395568434,209393.37789909684,77.89490582559203,103.86147213741982,0
284911.36641649855,216586.04351617413,13.884741749078023,79.3000816246346,0
288258.3366882357,202857.5955593568,78.02131188493932,96.45483145589893,0
294577.52237079135,207049.26941471233,16.241845772484105,89.49790742208775,0
261513.28752488428,219456.31660025305,57.863655171359206,96.32473714499052,0
301931.9647789204,203438.21463964428,85.63516082179734,104.98332754435337,0
305670.9825069651,198304.4667930956,77.02965933267639,123.9093274057742,0
279577.4367102253,200637.07482649767,56.73448370782486,110.58659877436075,0
303169.9161500099,212641.09141546735,53.57606713452891,99.5614123341077,0
278821.424779876,216982.17179126345,79.5668881284007,81.88949124174192,0
275891.17205098545,210959.91573267357,84.52615307230404,96.25353991727023,0
286012.16919360525,206586.62973017743,73.73020090753697,91.26939384726299,0
307901.0120932332,202664.78480432843,88.7352416571413,112.24669393595758,0
302422.4510481072,205832.0595794475,28.24316803888427,115.15785075706785,0
269424.07195446343,209540.9195346395,52.49135375577209,94.17733009636048,0
284983.29329194286,226140.61150919547,80.44235410484045,78.48266469466647,0
276150.63955859514,221891.52183634153,89.75732073539253,82.90069018102233,0
284784.51373607194,219463.34603127328,88.44693707688926,76.95637867278361,0
311134.42845117813,198433.19641121663,69.69645750525827,117.90428116677018,0
281095.4694202492,225748.05020937175,64.58279515025632,80.8822940572681,0
280130.5444579824,206492.03632277343,89.59632838975011,96.90344163085824,0
283403.71956687956,225375.6912509433,87.92272591635118,78.56466642832791,0
277279.0835720707,209218.01003187447,40.34236228680393,96.99163658099752,0
294751.29579353717,202824.3973825299,76.5096973368608,100.35976111257342,0
286236.4060126655,211527.0093904027,89.00577877918748,84.88401568168997,0
286127.445004258,201987.90215978364,86.30532767046353,99.54514007170803,0
271522.4498131523,216068.57213375412,41.15206323406912,86.5033450653961,0
288552.5808920693,218674.0588182065,78.39825711622838,80.09203108812403,0
311409.2343623255,215168.32852393275,70.42621873084097,118.06480475105968,0
303641.8499423251,225327.5103889642,66.57952471503945,109.32354784849953,0
264621.2712499416,215748.73472703248,72.21980603702046,97.56751470053814,0
280799.9359263651,193891.99065232457,72.59166479644131,123.86349276715696,0
276454.0271733535,206258.17658885833,72.2719215480074,96.09775100768003,0
296112.3702778942,199916.22970416077,65.53130009283677,100.95591267357815,0
278132.25015368283,212831.32322595693,83.00025509204445,91.72852939137893,0
309360.13605010096,200586.56989684657,81.5294464685282,116.41602223493115,0
277147.0621986511,212587.87097427505,79.87451832320124,91.61408209476234,0
278286.0865879164,220843.8819123983,85.26203066825569,82.33454232899376,0
305476.40704881115,225718.4616256198,57.44049163144025,120.30079940455829,0
298471.7508419631,209055.81240830736,29.264670841759187,95.49337570590365,0
313385.7079822688,197675.4132120212,47.966558478454864,132.65835120457922,0
278668.9967875089,198338.56080384707,77.31080143096916,113.88642727837944,0
297686.9049042999,199671.21187454188,83.58074729603283,100.06808672352118,0
287859.78820982546,215507.68248622163,71.09122193858059,80.12641768948198,0
294875.16406010924,198315.2485501397,45.56818307623234,102.21065986380506,0
302298.04466564336,212508.7294513994,47.966558478454864,97.80352846705219,0
284923.7973893818,211753.33797184617,89.42347481225634,85.61680151173499,0
295720.3388493594,206828.02504464024,50.22116161437271,97.164160200177,0
311571.42727434996,207823.22343744352,89.52709417695266,114.57791569243105,0
